Model,Dataset,Image,Threshold,threshold_source,thin_definition,disk_diameter_px,optic_disc_source,tau_thin_px,thin_gt_pixels_proxy,thin_tp_pixels,thin_vessel_sensitivity_proxy,PredictionPath,GTPath
FRUnet,AFIO,IM005523,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",159.3,auto_detected,2.8674,27,14,0.5185185185185185,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005523.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005523.png
FRUnet,AFIO,IM005524,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",158.03,auto_detected,2.84454,106,51,0.4811320754716981,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005524.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005524.png
FRUnet,AFIO,IM005558,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.11,auto_detected,2.82798,10,8,0.8,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005558.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005558.png
FRUnet,AFIO,IM005713,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.0,auto_detected,2.52,21,9,0.42857142857142855,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005713.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005713.png
FRUnet,AFIO,IM005806,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.31,auto_detected,2.5255799999999997,16,5,0.3125,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005806.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005806.png
FRUnet,AFIO,IM005833,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.84,auto_detected,2.8411199999999996,20,16,0.8,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005833.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005833.png
FRUnet,AFIO,IM005834,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",158.02,auto_detected,2.84436,23,17,0.7391304347826086,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM005834.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005834.png
FRUnet,AFIO,IM006037,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",159.22,auto_detected,2.86596,24,23,0.9583333333333334,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM006037.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006037.png
FRUnet,AFIO,IM006105,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",136.13,auto_detected,2.4503399999999997,12,4,0.3333333333333333,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM006105.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006105.png
FRUnet,AFIO,IM006106,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",151.82,auto_detected,2.73276,29,13,0.4482758620689655,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\AFIO\pred_masks\IM006106.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006106.png
FRUnet,CHASEDB1,Image_01L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",204.8,auto_detected,3.6864,3772,1788,0.4740190880169671,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_01L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01L.png
FRUnet,CHASEDB1,Image_01R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",198.26,auto_detected,3.5686799999999996,2702,898,0.3323464100666173,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_01R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01R.png
FRUnet,CHASEDB1,Image_02L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",192.8,auto_detected,3.4704,4816,1782,0.3700166112956811,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_02L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02L.png
FRUnet,CHASEDB1,Image_02R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",173.55,annotation_csv,3.1239,4614,1577,0.34178586909406156,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_02R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02R.png
FRUnet,CHASEDB1,Image_03L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.8,auto_detected,3.2544,5217,2234,0.42821544949204526,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_03L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03L.png
FRUnet,CHASEDB1,Image_03R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",196.8,auto_detected,3.5423999999999998,3439,1784,0.5187554521663275,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_03R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03R.png
FRUnet,CHASEDB1,Image_04L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",168.8,auto_detected,3.0383999999999998,2067,1038,0.502177068214804,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_04L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04L.png
FRUnet,CHASEDB1,Image_04R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",156.8,annotation_csv,2.8224,2470,1026,0.4153846153846154,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_04R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04R.png
FRUnet,CHASEDB1,Image_05L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.8,auto_detected,3.2544,2943,1743,0.5922528032619776,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05L.png
FRUnet,CHASEDB1,Image_05R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",184.8,auto_detected,3.3264,3705,1796,0.4847503373819163,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05R.png
FRUnet,CHASEDB1,Image_06L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",204.8,auto_detected,3.6864,3212,1214,0.3779576587795766,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06L.png
FRUnet,CHASEDB1,Image_06R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",169.58,auto_detected,3.05244,4389,1884,0.42925495557074506,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06R.png
FRUnet,CHASEDB1,Image_07L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",194.56,auto_detected,3.50208,4141,1812,0.4375754648635595,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07L.png
FRUnet,CHASEDB1,Image_07R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",201.6,fallback_fov_center,3.6287999999999996,3669,1360,0.37067320795857184,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_07R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07R.png
FRUnet,CHASEDB1,Image_08L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",192.21,auto_detected,3.45978,2869,1337,0.4660160334611363,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_08L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08L.png
FRUnet,CHASEDB1,Image_08R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",200.43,auto_detected,3.6077399999999997,2327,1175,0.5049419853889128,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_08R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08R.png
FRUnet,CHASEDB1,Image_09L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",176.8,auto_detected,3.1824,2317,1146,0.49460509279240394,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_09L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09L.png
FRUnet,CHASEDB1,Image_09R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",184.8,auto_detected,3.3264,2786,1316,0.4723618090452261,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_09R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09R.png
FRUnet,CHASEDB1,Image_10L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",196.64,auto_detected,3.5395199999999996,4178,1748,0.41838200095739586,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_10L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10L.png
FRUnet,CHASEDB1,Image_10R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",197.67,auto_detected,3.5580599999999993,5189,2406,0.46367315475043364,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_10R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10R.png
FRUnet,CHASEDB1,Image_11L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",160.8,auto_detected,2.8944,3905,2318,0.5935979513444302,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_11L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11L.png
FRUnet,CHASEDB1,Image_11R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.8,auto_detected,3.2544,2285,1051,0.4599562363238512,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_11R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11R.png
FRUnet,CHASEDB1,Image_12L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.8,auto_detected,3.2544,2691,993,0.3690078037904125,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_12L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12L.png
FRUnet,CHASEDB1,Image_12R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",196.8,auto_detected,3.5423999999999998,3799,1658,0.43643063964201106,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_12R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12R.png
FRUnet,CHASEDB1,Image_13L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",197.23,auto_detected,3.5501399999999994,1820,719,0.39505494505494504,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_13L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13L.png
FRUnet,CHASEDB1,Image_13R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",190.12,auto_detected,3.42216,2561,1151,0.4494338149160484,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_13R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13R.png
FRUnet,CHASEDB1,Image_14L,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",168.8,auto_detected,3.0383999999999998,1508,776,0.5145888594164456,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_14L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14L.png
FRUnet,CHASEDB1,Image_14R,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.8,auto_detected,3.2544,1076,329,0.30576208178438663,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\CHASEDB1\pred_masks\Image_14R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14R.png
FRUnet,DualModal2019,DualModal2019_A1_L4,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.89,auto_detected,2.8420199999999993,2887,2112,0.7315552476619328,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_L4.png
FRUnet,DualModal2019,DualModal2019_A1_R2,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",184.35,auto_detected,3.3183,6573,5247,0.7982656321314469,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A1_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_R2.png
FRUnet,DualModal2019,DualModal2019_A2_R2,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",202.37,auto_detected,3.64266,6048,4789,0.7918320105820106,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A2_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A2_R2.png
FRUnet,DualModal2019,DualModal2019_A3_L1,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",184.35,auto_detected,3.3183,4224,3453,0.8174715909090909,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_L1.png
FRUnet,DualModal2019,DualModal2019_A3_R1,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",167.86,auto_detected,3.02148,7163,5799,0.8095769928800782,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_R1.png
FRUnet,DualModal2019,DualModal2019_A4_L3,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",193.4,auto_detected,3.4812,4671,3873,0.8291586384071933,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A4_L3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_L3.png
FRUnet,DualModal2019,DualModal2019_A4_R2,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",198.25,auto_detected,3.5685,5678,4915,0.8656216977809088,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_R2.png
FRUnet,DualModal2019,DualModal2019_A5_R4,0.5,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",218.97,auto_detected,3.9414599999999997,5527,4799,0.8682829744888728,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FRUnet\test_data\DualModal2019\pred_masks\DualModal2019_A5_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A5_R4.png
